Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,Over18,PercentSalaryHike,PerformanceRating,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,Age_group
24,No,Travel_Rarely,Sales,1,3,Marketing,1,2.0,Female,2,1,Sales Executive,4.0,Married,34070,1.0,Y,15,3,8,2,6.0,2,3.0,6,1,4,21-30
26,No,Travel_Rarely,Research & Development,19,4,Technical Degree,1,1.0,Female,3,4,Sales Executive,2.0,Married,119940,1.0,Y,14,3,8,1,6.0,6,4.0,5,1,4,21-30
24,No,Travel_Rarely,Sales,7,3,Medical,1,4.0,Female,1,1,Laboratory Technician,2.0,Married,12320,1.0,Y,12,3,8,0,1.0,4,3.0,1,0,0,21-30
50,No,Travel_Frequently,Sales,2,2,Marketing,1,1.0,Male,3,1,Sales Executive,2.0,Married,29600,1.0,Y,14,3,8,3,32.0,2,3.0,32,10,7,41-50
25,No,Travel_Rarely,Research & Development,2,3,Life Sciences,1,2.0,Male,2,1,Research Scientist,3.0,Married,190940,1.0,Y,16,3,8,0,7.0,3,3.0,7,0,6,21-30
24,Yes,Travel_Frequently,Research & Development,2,3,Medical,1,1.0,Male,3,2,Research Scientist,3.0,Married,39190,1.0,Y,21,4,8,0,6.0,3,3.0,6,1,2,21-30
30,Yes,Travel_Frequently,Research & Development,9,3,Other,1,2.0,Male,3,2,Healthcare Representative,1.0,Married,68250,1.0,Y,14,3,8,0,1.0,2,4.0,1,0,0,21-30
34,No,Travel_Rarely,Sales,6,2,Life Sciences,1,2.0,Male,3,4,Research Director,4.0,Married,102480,1.0,Y,12,3,8,1,6.0,4,3.0,6,1,3,31-40
31,Yes,Travel_Rarely,Research & Development,9,1,Medical,1,2.0,Female,2,1,Sales Representative,1.0,Divorced,189470,2.0,Y,12,3,8,2,9.0,2,1.0,3,1,2,31-40
35,No,Travel_Rarely,Research & Development,2,3,Life Sciences,1,1.0,Female,3,5,Sales Executive,4.0,Single,24960,4.0,Y,17,3,8,3,9.0,3,3.0,3,0,2,31-40
31,No,Travel_Rarely,Sales,1,3,Marketing,1,1.0,Female,3,2,Sales Executive,4.0,Divorced,64650,4.0,Y,17,3,8,0,13.0,3,4.0,7,5,7,31-40
27,No,Travel_Rarely,Sales,22,4,Medical,1,1.0,Male,3,1,Sales Representative,3.0,Divorced,22060,0.0,Y,14,3,8,1,6.0,4,2.0,5,0,3,21-30
37,No,Travel_Rarely,Sales,9,4,Marketing,1,4.0,Female,3,2,Laboratory Technician,3.0,Married,20860,4.0,Y,14,3,8,0,17.0,3,2.0,3,1,0,31-40
20,No,Travel_Rarely,Research & Development,17,4,Medical,1,4.0,Female,1,1,Sales Representative,2.0,Single,22930,1.0,Y,13,3,8,2,1.0,3,4.0,1,0,0,10-20
42,No,Travel_Rarely,Research & Development,28,4,Life Sciences,1,3.0,Female,3,2,Manufacturing Director,4.0,Married,26450,1.0,Y,15,3,8,0,10.0,5,3.0,10,2,2,41-50
43,No,Travel_Rarely,Research & Development,10,5,Technical Degree,1,2.0,Female,3,2,Sales Executive,4.0,Divorced,26830,4.0,Y,11,3,8,0,21.0,3,2.0,1,0,0,41-50
38,No,Travel_Rarely,Human Resources,2,4,Medical,1,3.0,Male,4,1,Human Resources,1.0,Single,20140,3.0,Y,17,3,8,1,8.0,5,2.0,0,0,0,31-40
43,No,Travel_Frequently,Sales,4,3,Medical,1,4.0,Female,3,2,Healthcare Representative,3.0,Divorced,34190,3.0,Y,11,3,8,1,10.0,5,3.0,8,4,7,41-50
48,No,Travel_Rarely,Research & Development,8,1,Medical,1,4.0,Male,4,2,Laboratory Technician,1.0,Married,53760,7.0,Y,13,3,8,1,21.0,3,1.0,3,0,2,41-50
44,No,Travel_Rarely,Sales,29,4,Marketing,1,1.0,Male,4,2,Sales Executive,3.0,Single,19510,4.0,Y,22,4,8,3,10.0,4,4.0,2,0,2,41-50
34,No,Travel_Rarely,Research & Development,13,4,Life Sciences,1,3.0,Female,2,1,Laboratory Technician,3.0,Divorced,23410,1.0,Y,20,4,8,2,8.0,3,3.0,8,0,6,31-40
27,Yes,Travel_Rarely,Sales,27,3,Life Sciences,1,3.0,Male,3,2,Research Scientist,1.0,Divorced,22930,0.0,Y,18,3,8,0,5.0,0,3.0,4,0,2,21-30
21,No,Travel_Rarely,Sales,16,2,Life Sciences,1,3.0,Male,1,3,Sales Executive,3.0,Single,87260,1.0,Y,11,3,8,1,3.0,2,3.0,3,1,2,21-30
44,No,Travel_Rarely,Research & Development,2,2,Life Sciences,1,4.0,Male,3,1,Laboratory Technician,4.0,Married,40110,4.0,Y,14,3,8,1,26.0,2,4.0,2,0,1,41-50
22,No,Travel_Rarely,Research & Development,2,2,Medical,1,1.0,Female,2,2,Laboratory Technician,3.0,Married,195450,0.0,Y,14,3,8,0,3.0,3,3.0,2,2,2,21-30
33,No,Travel_Rarely,Sales,13,4,Marketing,1,3.0,Female,3,2,Manufacturing Director,3.0,Divorced,45680,,Y,18,3,8,1,6.0,2,3.0,5,1,2,31-40
32,No,Travel_Rarely,Research & Development,1,1,Life Sciences,1,1.0,Female,3,1,Healthcare Representative,4.0,Married,30220,1.0,Y,16,3,8,1,6.0,3,2.0,6,0,5,31-40
30,No,Travel_Frequently,Research & Development,4,5,Technical Degree,1,3.0,Male,3,3,Manager,3.0,Divorced,57720,1.0,Y,17,3,8,0,1.0,3,3.0,1,0,0,21-30
53,No,Travel_Rarely,Research & Development,24,3,Other,1,4.0,Female,2,3,Manager,1.0,Single,22690,7.0,Y,11,3,8,1,18.0,2,4.0,14,8,10,51-60
34,No,Travel_Rarely,Research & Development,1,5,Medical,1,2.0,Male,3,1,Research Scientist,4.0,Married,53810,1.0,Y,12,3,8,0,10.0,0,2.0,10,8,8,31-40
45,Yes,Travel_Frequently,Research & Development,19,4,Life Sciences,1,1.0,Male,3,3,Research Director,1.0,Married,34410,2.0,Y,13,3,8,1,5.0,5,3.0,1,0,0,41-50
26,No,Travel_Rarely,Research & Development,7,2,Life Sciences,1,3.0,Male,4,1,Manufacturing Director,4.0,Married,54540,1.0,Y,13,3,8,1,3.0,5,3.0,3,0,2,21-30
37,No,Travel_Rarely,Research & Development,4,3,Medical,1,3.0,Male,2,1,Manager,3.0,Married,98840,1.0,Y,14,3,8,0,10.0,3,3.0,10,7,8,31-40
29,No,Travel_Rarely,Research & Development,2,3,Life Sciences,1,2.0,Female,3,1,Healthcare Representative,3.0,Married,41570,1.0,Y,17,3,8,3,6.0,2,2.0,6,1,2,21-30
35,No,Travel_Rarely,Research & Development,10,5,Medical,1,2.0,Female,3,4,Laboratory Technician,4.0,Single,134580,1.0,Y,11,3,8,0,17.0,3,3.0,17,11,8,31-40
33,No,Travel_Frequently,Research & Development,8,3,Technical Degree,1,3.0,Male,3,2,Laboratory Technician,4.0,Divorced,90690,3.0,Y,25,4,8,1,15.0,3,1.0,13,4,7,31-40
54,No,Travel_Rarely,Research & Development,5,2,Life Sciences,1,3.0,Female,2,2,Sales Executive,2.0,Married,40140,2.0,Y,19,3,8,1,16.0,4,,9,7,1,51-60
36,No,Travel_Rarely,Research & Development,8,3,Life Sciences,1,2.0,Male,2,2,Research Scientist,2.0,Divorced,59150,2.0,Y,13,3,8,1,13.0,3,3.0,3,0,2,31-40
27,No,Travel_Rarely,Sales,9,3,Marketing,1,1.0,Male,1,5,Research Director,4.0,Single,59930,0.0,Y,14,3,8,1,5.0,3,3.0,4,1,1,21-30
20,Yes,Travel_Rarely,Research & Development,1,3,Life Sciences,1,4.0,Male,2,5,Sales Representative,3.0,Single,61620,1.0,Y,12,3,8,3,1.0,2,3.0,1,1,1,10-20
33,Yes,Travel_Frequently,Research & Development,15,4,Medical,1,1.0,Female,3,1,Laboratory Technician,1.0,Single,24060,1.0,Y,11,3,8,0,10.0,3,3.0,10,9,7,31-40
35,No,Non-Travel,Research & Development,2,1,Medical,1,3.0,Male,4,1,Research Scientist,3.0,Married,187400,1.0,Y,19,3,8,1,1.0,2,3.0,1,0,0,31-40
23,No,Travel_Rarely,Research & Development,2,3,Life Sciences,1,1.0,Male,3,1,Healthcare Representative,1.0,Married,76370,2.0,Y,11,3,8,1,5.0,3,4.0,3,0,2,21-30
25,No,Travel_Rarely,Research & Development,11,3,Medical,1,4.0,Male,3,2,Manufacturing Director,2.0,Married,100960,0.0,Y,11,3,8,1,4.0,3,3.0,3,1,2,21-30
38,No,Travel_Rarely,Research & Development,16,3,Life Sciences,1,4.0,Male,2,5,Research Scientist,4.0,Single,147560,0.0,Y,20,4,8,1,8.0,3,3.0,7,0,5,31-40
29,No,Travel_Frequently,Sales,2,4,Life Sciences,1,2.0,Male,2,4,Healthcare Representative,4.0,Divorced,64990,1.0,Y,18,3,8,3,10.0,3,3.0,10,2,8,21-30
48,No,Travel_Rarely,Research & Development,16,3,Technical Degree,1,2.0,Male,4,1,Sales Executive,2.0,Married,97240,3.0,Y,13,3,8,0,12.0,2,3.0,2,2,2,41-50
27,No,Travel_Frequently,Sales,4,3,Technical Degree,1,4.0,Male,3,5,Laboratory Technician,4.0,Divorced,21940,1.0,Y,12,3,8,0,6.0,5,3.0,6,0,4,21-30
37,No,Travel_Rarely,Research & Development,16,3,Life Sciences,1,4.0,Male,4,3,Manager,4.0,Single,33880,3.0,Y,11,3,8,0,4.0,2,3.0,1,0,0,31-40
50,No,Travel_Rarely,Sales,5,3,Medical,1,4.0,Male,4,1,Laboratory Technician,3.0,Married,54730,1.0,Y,19,3,8,1,20.0,2,3.0,20,3,8,41-50
34,No,Travel_Rarely,Research & Development,18,1,Medical,1,4.0,Male,3,1,Healthcare Representative,2.0,Single,27030,1.0,Y,21,4,8,1,9.0,2,4.0,8,7,7,31-40
24,Yes,Travel_Rarely,Research & Development,17,2,Life Sciences,1,1.0,Female,1,1,Healthcare Representative,3.0,Single,25010,9.0,Y,12,3,8,0,4.0,3,3.0,2,2,0,21-30
39,No,Travel_Rarely,Research & Development,12,5,Medical,1,4.0,Female,3,1,Sales Representative,3.0,Single,62200,1.0,Y,14,3,8,2,20.0,2,3.0,20,11,10,31-40
32,No,Travel_Rarely,Research & Development,2,3,Life Sciences,1,4.0,Male,1,5,Research Scientist,4.0,Single,30380,1.0,Y,11,3,8,0,10.0,5,2.0,10,0,8,31-40
50,Yes,Travel_Frequently,Research & Development,4,2,Medical,1,2.0,Male,2,4,Sales Representative,3.0,Married,44240,3.0,Y,14,3,8,1,18.0,2,3.0,4,1,3,41-50
38,No,Travel_Rarely,Research & Development,9,4,Life Sciences,1,2.0,Male,2,1,Sales Executive,4.0,Single,43120,0.0,Y,12,3,8,1,10.0,2,2.0,9,1,8,31-40
27,No,Travel_Rarely,Research & Development,10,3,Medical,1,3.0,Male,2,5,Research Scientist,1.0,Married,132450,1.0,Y,23,4,8,1,9.0,3,3.0,9,0,7,21-30
32,No,Travel_Rarely,Sales,1,3,Medical,1,3.0,Male,3,2,Sales Executive,4.0,Single,136640,3.0,Y,14,3,8,0,10.0,6,3.0,7,7,7,31-40
47,No,Travel_Rarely,Research & Development,2,3,Medical,1,4.0,Female,3,5,Sales Executive,1.0,Single,50210,2.0,Y,17,3,8,0,20.0,3,3.0,7,1,7,41-50
40,No,Travel_Frequently,Research & Development,3,4,Medical,1,4.0,Female,3,3,Human Resources,1.0,Married,51260,5.0,Y,18,3,8,0,20.0,2,3.0,18,1,12,31-40
53,No,Travel_Rarely,Research & Development,7,1,Life Sciences,1,3.0,Male,3,2,Laboratory Technician,3.0,Married,28590,3.0,Y,18,3,8,1,32.0,2,3.0,5,1,3,51-60
41,No,Travel_Rarely,Sales,6,3,Medical,1,2.0,Male,3,1,Sales Executive,4.0,Divorced,102390,3.0,Y,24,4,8,3,23.0,3,2.0,21,12,6,41-50
60,No,Travel_Rarely,Research & Development,8,2,Life Sciences,1,1.0,Female,4,5,Laboratory Technician,1.0,Single,53290,8.0,Y,20,4,8,0,10.0,3,3.0,2,2,2,51-60
27,No,Travel_Frequently,Research & Development,29,1,Life Sciences,1,4.0,Male,2,2,Manufacturing Director,1.0,Divorced,43250,1.0,Y,14,3,8,0,9.0,2,2.0,9,1,7,21-30
41,No,Travel_Rarely,Research & Development,3,3,Medical,1,4.0,Male,3,1,Manufacturing Director,3.0,Married,72600,1.0,Y,16,3,8,0,22.0,2,3.0,22,2,10,41-50
50,No,Travel_Rarely,Sales,9,3,Life Sciences,1,4.0,Male,4,2,Research Scientist,2.0,Married,23220,7.0,Y,25,4,8,1,4.0,0,3.0,2,2,2,41-50
28,Yes,Travel_Rarely,Sales,2,4,Life Sciences,1,1.0,Male,2,3,Research Scientist,2.0,Single,20750,7.0,Y,18,3,8,3,10.0,0,3.0,7,3,7,21-30
36,No,Non-Travel,Research & Development,10,4,Technical Degree,1,1.0,Female,3,2,Research Scientist,1.0,Married,41520,9.0,Y,19,3,8,1,10.0,3,3.0,8,0,5,31-40
38,No,Travel_Rarely,Research & Development,1,3,Medical,1,3.0,Female,3,3,Manager,3.0,Single,96190,4.0,Y,13,3,8,1,10.0,2,4.0,1,0,0,31-40
44,No,Non-Travel,Research & Development,8,2,Life Sciences,1,1.0,Male,2,1,Research Scientist,3.0,Single,135030,2.0,Y,12,3,8,0,9.0,6,3.0,5,1,4,41-50
47,No,Travel_Frequently,Research & Development,27,3,Life Sciences,1,4.0,Male,2,1,Research Scientist,3.0,Divorced,54410,9.0,Y,22,4,8,1,28.0,6,2.0,22,11,13,41-50
30,No,Travel_Rarely,Research & Development,8,3,Life Sciences,1,3.0,Male,3,2,Sales Executive,4.0,Divorced,52090,7.0,Y,14,3,8,1,10.0,3,2.0,8,7,7,21-30
29,No,Travel_Rarely,Research & Development,1,2,Medical,1,3.0,Female,3,1,Sales Executive,3.0,Single,106730,1.0,Y,13,3,8,3,1.0,2,3.0,1,0,0,21-30
42,Yes,Travel_Frequently,Research & Development,10,1,Life Sciences,1,3.0,Female,3,1,Sales Executive,3.0,Divorced,50100,6.0,Y,21,4,8,3,7.0,3,3.0,2,2,2,41-50
43,No,Travel_Frequently,Research & Development,26,1,Life Sciences,1,4.0,Male,3,1,Laboratory Technician,4.0,Married,135490,3.0,Y,11,3,8,2,7.0,3,3.0,2,2,2,41-50
34,No,Travel_Rarely,Research & Development,2,5,Technical Degree,1,2.0,Male,4,2,Healthcare Representative,3.0,Single,49990,3.0,Y,12,3,8,2,10.0,2,3.0,5,4,3,31-40
23,No,Travel_Rarely,Sales,13,3,Marketing,1,2.0,Male,3,5,Sales Executive,1.0,Married,42210,1.0,Y,11,3,8,1,5.0,4,4.0,4,0,2,21-30
39,No,Travel_Rarely,Sales,2,4,Marketing,1,3.0,Female,2,4,Healthcare Representative,2.0,Married,138720,9.0,Y,12,3,8,3,12.0,3,1.0,8,3,6,31-40
56,No,Travel_Rarely,Research & Development,2,4,Medical,1,3.0,Male,3,1,Manager,4.0,Married,20420,7.0,Y,12,3,8,0,30.0,6,2.0,10,1,1,51-60
40,No,Travel_Rarely,Sales,9,3,Marketing,1,4.0,Male,3,2,Research Scientist,4.0,Single,20730,0.0,Y,14,3,8,0,5.0,3,2.0,4,2,3,31-40
27,No,Travel_Rarely,Research & Development,10,3,Life Sciences,1,4.0,Female,3,1,Laboratory Technician,1.0,Single,29560,8.0,Y,13,3,8,0,9.0,6,1.0,7,0,7,21-30
29,No,Travel_Rarely,Sales,20,3,Marketing,1,4.0,Female,2,2,Manager,2.0,Divorced,29260,1.0,Y,15,3,8,1,2.0,3,3.0,2,2,2,21-30
53,No,Travel_Rarely,Research & Development,9,3,Life Sciences,1,4.0,Female,3,3,Laboratory Technician,4.0,Single,48090,2.0,Y,18,3,8,0,19.0,2,3.0,2,2,2,51-60
35,No,Non-Travel,Research & Development,5,1,Medical,1,4.0,Male,3,1,Healthcare Representative,1.0,Divorced,51630,2.0,Y,18,3,8,2,16.0,4,4.0,1,0,0,31-40
32,No,Travel_Frequently,Sales,4,4,Life Sciences,1,1.0,Male,1,2,Sales Executive,4.0,Married,188440,1.0,Y,19,3,8,0,10.0,3,3.0,10,4,7,31-40
38,No,Travel_Rarely,Sales,10,3,Medical,1,4.0,Male,3,4,Laboratory Technician,3.0,Married,181720,6.0,Y,12,3,8,2,6.0,5,1.0,1,0,1,31-40
34,No,Travel_Rarely,Research & Development,20,3,Medical,1,2.0,Female,2,3,Laboratory Technician,1.0,Divorced,57440,3.0,Y,19,3,8,1,7.0,4,3.0,0,0,0,31-40
52,No,Travel_Rarely,Sales,21,5,Technical Degree,1,3.0,Male,3,3,Manager,1.0,Married,28890,1.0,Y,11,3,8,1,34.0,2,4.0,34,1,16,51-60
33,Yes,Travel_Rarely,Research & Development,1,2,Medical,1,4.0,Male,3,3,Laboratory Technician,4.0,Single,28710,1.0,Y,17,3,8,3,10.0,2,2.0,10,7,8,31-40
25,No,Travel_Rarely,Research & Development,8,3,Life Sciences,1,3.0,Male,3,2,Research Scientist,4.0,Single,74840,1.0,Y,15,3,8,0,6.0,3,2.0,6,1,4,21-30
45,No,Travel_Rarely,Sales,2,3,Life Sciences,1,2.0,Male,3,3,Healthcare Representative,3.0,Single,60740,0.0,Y,14,3,8,0,9.0,2,3.0,8,3,1,41-50
23,No,Travel_Rarely,Research & Development,23,1,Life Sciences,1,1.0,Female,1,2,Research Scientist,3.0,Single,173280,1.0,Y,17,3,8,1,2.0,2,3.0,2,0,2,21-30
47,Yes,Travel_Frequently,Research & Development,4,3,Life Sciences,1,2.0,Male,3,1,Research Director,3.0,Single,27740,4.0,Y,13,3,8,1,8.0,2,3.0,5,1,3,41-50
34,No,Travel_Rarely,Research & Development,12,3,Technical Degree,1,4.0,Male,3,1,Research Scientist,4.0,Single,45050,1.0,Y,12,3,8,0,6.0,3,3.0,6,1,4,31-40
55,Yes,Travel_Rarely,Human Resources,7,3,Human Resources,1,4.0,Male,3,4,Laboratory Technician,1.0,Married,74280,5.0,Y,12,3,8,0,24.0,2,3.0,5,1,4,51-60
36,No,Non-Travel,Research & Development,7,2,Life Sciences,1,1.0,Male,1,5,Sales Executive,1.0,Single,116310,1.0,Y,18,3,8,1,10.0,2,3.0,10,0,9,31-40
52,No,Non-Travel,Research & Development,1,4,Life Sciences,1,4.0,Male,3,5,Sales Executive,4.0,Married,97380,0.0,Y,18,3,8,2,5.0,2,3.0,4,1,2,51-60
26,No,Travel_Frequently,Research & Development,2,2,Life Sciences,1,1.0,Male,3,1,Manufacturing Director,4.0,Divorced,28350,3.0,Y,11,3,8,1,5.0,2,3.0,2,2,0,21-30
29,No,Travel_Rarely,Research & Development,10,2,Medical,1,2.0,Male,3,3,Manufacturing Director,3.0,Married,169590,4.0,Y,14,3,8,3,11.0,5,2.0,8,1,1,21-30
26,Yes,Travel_Rarely,Research & Development,15,2,Life Sciences,1,4.0,Male,3,2,Laboratory Technician,1.0,Single,26130,6.0,Y,19,3,8,1,6.0,2,,4,1,2,21-30
34,No,Travel_Rarely,Research & Development,14,4,Technical Degree,1,2.0,Male,3,2,Manufacturing Director,4.0,Single,61460,2.0,Y,12,3,8,0,10.0,3,3.0,4,1,3,31-40
54,No,Travel_Rarely,Research & Development,18,4,Medical,1,4.0,Female,3,2,Laboratory Technician,1.0,Divorced,49630,9.0,Y,15,3,8,1,9.0,2,3.0,5,1,4,51-60
27,No,Travel_Frequently,Research & Development,13,2,Life Sciences,1,3.0,Female,3,4,Research Scientist,4.0,Married,195370,0.0,Y,12,3,8,0,5.0,5,3.0,4,1,1,21-30
37,No,Travel_Rarely,Sales,2,4,Technical Degree,1,4.0,Male,3,2,Manufacturing Director,1.0,Divorced,61720,0.0,Y,11,3,8,0,6.0,1,2.0,5,4,3,31-40
38,No,Travel_Frequently,Sales,2,4,Life Sciences,1,1.0,Female,3,2,Research Scientist,1.0,Single,23680,6.0,Y,11,3,8,1,17.0,3,3.0,15,4,12,31-40
34,No,Travel_Rarely,Sales,2,3,Marketing,1,3.0,Male,3,1,Sales Representative,1.0,Single,103120,1.0,Y,12,3,8,0,6.0,2,3.0,6,1,3,31-40
35,No,Travel_Rarely,Research & Development,5,4,Medical,1,1.0,Male,2,3,Manager,4.0,Married,16750,1.0,Y,16,3,8,0,3.0,6,2.0,3,0,2,31-40
30,No,Travel_Rarely,Research & Development,20,3,Medical,1,4.0,Male,3,1,Laboratory Technician,3.0,Married,25230,3.0,Y,13,3,8,1,7.0,2,3.0,2,0,2,21-30
40,No,Travel_Frequently,Research & Development,10,4,Medical,1,3.0,Male,4,2,Manufacturing Director,2.0,Married,65670,1.0,Y,13,3,8,1,8.0,3,3.0,8,3,7,31-40
34,No,Travel_Rarely,Research & Development,10,3,Life Sciences,1,3.0,Male,3,3,Healthcare Representative,1.0,Married,47390,5.0,Y,24,4,8,2,6.0,2,3.0,3,1,2,31-40
42,No,Travel_Frequently,Research & Development,9,4,Medical,1,2.0,Male,4,1,Manufacturing Director,4.0,Divorced,92080,1.0,Y,15,3,8,1,24.0,2,2.0,24,14,9,41-50
23,Yes,Travel_Rarely,Sales,2,3,Medical,1,3.0,Female,2,4,Manufacturing Director,1.0,Married,45590,1.0,Y,18,3,8,1,1.0,2,3.0,0,0,0,21-30
24,No,Non-Travel,Sales,1,5,Marketing,1,3.0,Female,3,1,Manufacturing Director,2.0,Divorced,81890,1.0,Y,14,3,8,1,1.0,3,3.0,1,0,0,21-30
52,No,Travel_Rarely,Research & Development,29,3,Life Sciences,1,4.0,Male,2,2,Manufacturing Director,3.0,Married,29420,8.0,Y,11,3,8,1,9.0,1,3.0,5,1,4,51-60
50,No,Travel_Rarely,Research & Development,8,4,Life Sciences,1,3.0,Male,1,2,Sales Executive,3.0,Married,49410,5.0,Y,11,3,8,1,30.0,3,3.0,4,0,3,41-50
29,Yes,Travel_Rarely,Sales,2,4,Marketing,1,2.0,Female,4,4,Research Scientist,1.0,Married,106500,1.0,Y,13,3,8,2,1.0,2,3.0,1,0,0,21-30
33,No,Travel_Rarely,Research & Development,3,4,Life Sciences,1,3.0,Male,3,4,Manufacturing Director,3.0,Married,59020,0.0,Y,12,3,8,1,14.0,2,4.0,13,3,7,31-40
33,Yes,Travel_Rarely,Research & Development,23,5,Life Sciences,1,1.0,Male,2,1,Human Resources,1.0,Single,86390,5.0,Y,16,3,8,2,6.0,3,3.0,3,0,2,31-40
47,No,Travel_Rarely,Research & Development,6,4,Other,1,3.0,Male,4,2,Manager,4.0,Married,63470,1.0,Y,14,3,8,0,26.0,2,2.0,26,3,0,41-50
36,No,Travel_Rarely,Sales,6,3,Medical,1,3.0,Female,3,2,Sales Executive,2.0,Married,42000,0.0,Y,22,4,8,0,10.0,3,3.0,9,0,5,31-40
29,No,Travel_Rarely,Research & Development,10,3,Other,1,3.0,Male,2,1,Research Scientist,3.0,Married,34520,1.0,Y,11,3,8,0,10.0,3,3.0,10,0,7,21-30
58,Yes,Travel_Rarely,Research & Development,24,3,Other,1,4.0,Female,3,2,Research Scientist,2.0,Single,43170,7.0,Y,17,3,8,0,40.0,2,3.0,31,13,8,51-60
35,No,Travel_Rarely,Sales,10,4,Marketing,1,4.0,Female,4,1,Research Scientist,3.0,Single,26320,3.0,Y,13,3,8,3,7.0,3,3.0,2,2,2,31-40
42,No,Travel_Rarely,Sales,15,1,Marketing,1,4.0,Male,3,2,Laboratory Technician,4.0,Married,46680,9.0,Y,18,3,8,2,8.0,2,3.0,4,0,2,41-50
28,Yes,Travel_Rarely,Research & Development,19,4,Medical,1,3.0,Female,2,2,Sales Executive,3.0,Single,32040,6.0,Y,16,3,8,1,5.0,4,2.0,2,2,1,21-30
36,No,Travel_Rarely,Research & Development,2,3,Life Sciences,1,3.0,Male,3,2,Healthcare Representative,2.0,Married,27200,4.0,Y,14,3,8,1,8.0,3,3.0,5,0,4,31-40
32,No,Travel_Rarely,Research & Development,3,1,Medical,1,,Male,2,2,Manufacturing Director,3.0,Married,171810,1.0,Y,14,3,8,0,14.0,2,3.0,14,6,8,31-40
40,No,Travel_Frequently,Sales,9,3,Marketing,1,1.0,Male,3,3,Manufacturing Director,3.0,Single,22380,6.0,Y,14,3,8,0,10.0,3,3.0,1,0,0,31-40
30,No,Travel_Rarely,Research & Development,7,3,Technical Degree,1,3.0,Male,3,2,Research Director,4.0,Single,14830,5.0,Y,13,3,8,0,12.0,3,2.0,0,0,0,21-30
45,No,Travel_Rarely,Research & Development,10,4,Life Sciences,1,2.0,Male,3,1,Research Director,3.0,Single,56050,1.0,Y,12,3,8,2,1.0,2,3.0,1,0,0,41-50
42,No,Travel_Rarely,Research & Development,20,2,Medical,1,2.0,Male,3,2,Sales Representative,2.0,Married,72950,1.0,Y,15,3,8,0,10.0,3,2.0,9,7,8,41-50
38,No,Travel_Frequently,Sales,4,3,Medical,1,1.0,Male,3,2,Research Scientist,1.0,Divorced,23060,2.0,Y,19,3,8,1,13.0,5,2.0,4,1,2,31-40
34,No,Travel_Frequently,Research & Development,7,4,Life Sciences,1,3.0,Male,3,3,Laboratory Technician,4.0,Single,23480,1.0,Y,14,3,8,1,6.0,3,3.0,5,1,3,31-40
49,Yes,Travel_Rarely,Sales,7,2,Life Sciences,1,3.0,Female,4,2,Healthcare Representative,4.0,Married,89980,1.0,Y,14,3,8,2,9.0,2,4.0,9,7,7,41-50
55,Yes,Travel_Rarely,Human Resources,16,3,Technical Degree,1,3.0,Male,4,4,Manufacturing Director,4.0,Single,43190,4.0,Y,11,3,8,0,12.0,3,2.0,9,7,3,51-60
43,No,Travel_Rarely,Research & Development,25,2,Medical,1,2.0,Male,2,2,Healthcare Representative,1.0,Married,61320,6.0,Y,13,3,8,0,22.0,3,3.0,4,1,0,41-50
27,No,Travel_Rarely,Sales,2,4,Medical,1,3.0,Male,2,2,Manager,4.0,Divorced,33460,1.0,Y,21,4,8,1,9.0,2,3.0,9,0,8,21-30
35,No,Travel_Rarely,Research & Development,1,3,Medical,1,3.0,Male,3,1,Research Director,3.0,Single,108550,3.0,Y,13,3,8,1,17.0,2,4.0,8,1,6,31-40
28,No,Travel_Rarely,Sales,1,2,Technical Degree,1,2.0,Female,2,1,Sales Executive,2.0,Married,22310,1.0,Y,12,3,8,0,8.0,3,3.0,8,7,5,21-30
34,No,Travel_Rarely,Sales,2,5,Life Sciences,1,3.0,Male,3,4,Research Scientist,4.0,Married,23230,0.0,Y,17,3,8,0,4.0,2,1.0,3,0,2,31-40
26,Yes,Travel_Frequently,Research & Development,22,4,Other,1,3.0,Female,3,1,Sales Executive,3.0,Married,20240,1.0,Y,23,4,8,0,8.0,2,3.0,8,1,7,21-30
27,No,Non-Travel,Sales,1,3,Technical Degree,1,4.0,Female,3,1,Sales Executive,4.0,Married,27130,1.0,Y,11,3,8,0,0.0,2,2.0,0,0,0,21-30
51,No,Travel_Rarely,Sales,16,3,Medical,1,1.0,Male,3,3,Research Scientist,3.0,Married,94390,2.0,Y,15,3,8,3,29.0,0,2.0,20,4,17,51-60
44,No,Travel_Rarely,Sales,24,5,Medical,1,4.0,Female,3,1,Sales Executive,2.0,Single,25660,9.0,Y,11,3,8,1,10.0,3,2.0,5,2,3,41-50
25,No,Travel_Rarely,Research & Development,17,3,Medical,1,1.0,Male,4,1,Laboratory Technician,1.0,Single,199260,7.0,Y,11,3,8,3,6.0,5,2.0,4,0,1,21-30
33,No,Travel_Rarely,Research & Development,8,4,Life Sciences,1,1.0,Male,2,3,Laboratory Technician,1.0,Divorced,24510,1.0,Y,13,3,8,1,9.0,3,3.0,9,0,8,31-40
